,reviewee,reviewer,reviewer_identity,review_date,review_star,Amazing chat,review,Goes the extra mile,Knows their stuff,Unique listings,Easygoing buyer,Fast and decisive
1628,cookiemoonster,joneeee,buyer,5 years ago,5.0,0.0,Great seller to deal with! Was responsive to queries and v smooth and punctual meet up.,0.0,0.0,0.0,0.0,0.0
1629,cookiemoonster,smokediver,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
1630,cookiemoonster,icewon,seller,5 years ago,5.0,0.0,Great buyer to deal with! Pleasant transaction! Thank you v much!,0.0,0.0,0.0,0.0,0.0
1631,cookiemoonster,_sweettoffee,seller,5 years ago,5.0,0.0,Great buyer to deal with! Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
1632,cookiemoonster,burymedeep,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery and pleasant transaction. Thank you.,0.0,0.0,0.0,0.0,0.0
1633,cookiemoonster,brand_ed,buyer,5 years ago,5.0,0.0,Thank you for a pleasant transaction!,0.0,0.0,0.0,0.0,0.0
1634,cookiemoonster,didie16,buyer,5 years ago,5.0,0.0,Great seller to deal with! Pleasant transaction! Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
1635,cookiemoonster,hardworkingmum,buyer,6 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described,0.0,0.0,0.0,0.0,0.0
1636,cookiemoonster,shalini_barath,buyer,6 years ago,5.0,0.0,"Everything was awesome, prompt and fast:)",0.0,0.0,0.0,0.0,0.0
1637,cookiemoonster,jeankini,buyer,6 years ago,5.0,0.0,Great seller to deal with! Seller was nice and provide updates on deliveries 😊 deal with her the second time! No fuss!,0.0,0.0,0.0,0.0,0.0
1638,cookiemoonster,xi8olang,buyer,6 years ago,5.0,0.0,Very responsive! Thanks so much!,0.0,0.0,0.0,0.0,0.0
1639,cookiemoonster,josue532,buyer,6 years ago,5.0,0.0,Great seller to deal with! Easy to arrange pickup . Item great condition and lovely . Thks :),0.0,0.0,0.0,0.0,0.0
1640,cookiemoonster,pinkdonut1,buyer,6 years ago,5.0,0.0,Great seller to deal with! Item as described. In great conditions!,0.0,0.0,0.0,0.0,0.0
1641,cookiemoonster,pinkdonut1,buyer,6 years ago,5.0,0.0,Great seller to deal with! Speedy replies and quick transaction. Thank you!,0.0,0.0,0.0,0.0,0.0
1642,cookiemoonster,cairnhillroad,buyer,6 years ago,5.0,0.0,Great seller to deal with!delivered promptly. Transaction was very smooth. Thank you so much. Organized and responsible seller. Will definitely recommend to all.,0.0,0.0,0.0,0.0,0.0
1643,cookiemoonster,jackjc,buyer,6 years ago,5.0,0.0,Great seller! Very accomodating when I mentioned I couldn’t meet up. Thanks!,0.0,0.0,0.0,0.0,0.0
1644,cookiemoonster,sesametree,seller,6 years ago,5.0,0.0,Nice buyer. Hope to deal with you again. Tks for purchase.,0.0,0.0,0.0,0.0,0.0
1645,cookiemoonster,the_walking_potato,seller,6 years ago,5.0,0.0,Highly recommended buyer! Thanks!!,0.0,0.0,0.0,0.0,0.0
1646,cookiemoonster,mrsechen,buyer,6 years ago,5.0,0.0,Great trade! Responsive seller. ☺,0.0,0.0,0.0,0.0,0.0
1647,cookiemoonster,hinata.chan,buyer,6 years ago,5.0,0.0,Very pleasant transaction. Excellent seller.,0.0,0.0,0.0,0.0,0.0
1648,cookiemoonster,kopibaby,seller,6 years ago,5.0,0.0,Great buyer to deal with! Non fussy. Highly recommended. 👍 Thank you!,0.0,0.0,0.0,0.0,0.0
1649,cookiemoonster,yohannlyc,buyer,6 years ago,5.0,0.0,Quick and fuss free dealing. Thank you seller.,0.0,0.0,0.0,0.0,0.0
1650,cookiemoonster,fxman111,buyer,6 years ago,5.0,0.0,Honest and sincere seller. Item was accurately described and in working condition. I'm very happy with the item..,0.0,0.0,0.0,0.0,0.0
1651,cookiemoonster,ellarina,buyer,6 years ago,5.0,0.0,Nice and accommodating seller. Received items in excellent condition,0.0,0.0,0.0,0.0,0.0
1652,cookiemoonster,debnas,buyer,6 years ago,5.0,0.0,Great seller to deal with! Pleasant transaction! Thank you so much..,0.0,0.0,0.0,0.0,0.0
1653,cookiemoonster,tuttifrutty,buyer,6 years ago,5.0,0.0,Thank you! Pleasant transaction! Great seller to deal with! I really loved the shoes and the rest of the items 😊😊😊,0.0,0.0,0.0,0.0,0.0
1654,cookiemoonster,forsale3333,buyer,6 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described! Thank you!,0.0,0.0,0.0,0.0,0.0
1655,cookiemoonster,hanbaobao05,seller,6 years ago,5.0,0.0,Great buyer to deal with! Great buyer to deal with! Great buyer to deal with! 🖒🖒🖒🖒🖒,0.0,0.0,0.0,0.0,0.0
1656,cookiemoonster,emp15,seller,6 years ago,5.0,0.0,"Decisive buyer, fuss free transaction. Thanks!",0.0,0.0,0.0,0.0,0.0
1657,cookiemoonster,jessicadenise,seller,6 years ago,5.0,0.0,Great buyer to deal with! Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
1658,cookiemoonster,cifertroy,seller,6 years ago,5.0,0.0,Fast & hassle free transaction... very accomodating & trustworthy buyer.. welcome back for more purchases...,0.0,0.0,0.0,0.0,0.0
1659,cookiemoonster,aplusa,buyer,7 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
1660,cookiemoonster,jeankini,buyer,7 years ago,5.0,0.0,Great seller to deal with! Item delivered as described! Items looks new and in superb condition and smells good too! Thanks for the registered post!,0.0,0.0,0.0,0.0,0.0
1661,cookiemoonster,vampyre21,buyer,7 years ago,5.0,0.0,"Item received in great condition, thank you!",0.0,0.0,0.0,0.0,0.0
1662,cookiemoonster,planetsurf,buyer,7 years ago,5.0,0.0,Great seller to deal with! Prompt delivery!,0.0,0.0,0.0,0.0,0.0
1663,cookiemoonster,fastdeaslgooddeals,buyer,7 years ago,5.0,0.0,Hassle free seller... all items sold are in excellent condition as mention in post... 👍👍👍 Thanks for the awesome deal,0.0,0.0,0.0,0.0,0.0
1664,cookiemoonster,6ixist,buyer,7 years ago,5.0,0.0,A super smooth and easy transaction! Will definitely buy from her again!,0.0,0.0,0.0,0.0,0.0
1665,cookiemoonster,favorsbyliza,buyer,7 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Pleasant transaction! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
1666,cookiemoonster,anthonywong55,seller,7 years ago,5.0,0.0,Great buyer to deal with! Punctual! Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
1667,cookiemoonster,butik_batik,buyer,7 years ago,5.0,0.0,Great seller to deal with! Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
1668,cookiemoonster,winniekoh461,buyer,8 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
1669,cookiemoonster,melwigg,seller,8 years ago,5.0,0.0,Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
1670,cookiemoonster,cabbagepatch,seller,8 years ago,5.0,0.0,Very reliable buyer. Good communication! Thanks for the smooth and quick transaction. Will trade again!,0.0,0.0,0.0,0.0,0.0
1671,cookiemoonster,prisypps,buyer,8 years ago,5.0,0.0,Items received in very good condition. Reliable seller.,0.0,0.0,0.0,0.0,0.0
1672,cookiemoonster,chaoslove666,seller,8 years ago,5.0,0.0,"Good buyer, happy deal",0.0,0.0,0.0,0.0,0.0
1673,cookiemoonster,minimammoth,seller,8 years ago,5.0,0.0,"Sincere buyer, came on time. Thanks for the smooth transaction 😊",0.0,0.0,0.0,0.0,0.0
1674,cookiemoonster,ckmommi,seller,8 years ago,5.0,0.0,"Accomodating buyer, made a trip down to meet. Thumbs up!",0.0,0.0,0.0,0.0,0.0
1675,cookiemoonster,saranggg77,buyer,8 years ago,5.0,0.0,Great seller to deal with! Overall pleasant transaction! Thank you,0.0,0.0,0.0,0.0,0.0
1676,cookiemoonster,takefive,buyer,8 years ago,5.0,0.0,Highly recommended seller!,0.0,0.0,0.0,0.0,0.0
1677,cookiemoonster,MOMLOVE,seller,8 years ago,5.0,0.0,"Great buyer to deal with! Punctual! Pleasant transaction! Sincere, friendly and decisive buyer to deal with",0.0,0.0,0.0,0.0,0.0
1678,cookiemoonster,fafamiao,seller,8 years ago,5.0,0.0,great buyer . Willing to pick up the item from my blk for my convenience 。 highly recommended,0.0,0.0,0.0,0.0,0.0
1679,cookiemoonster,alfreshgo27,seller,8 years ago,5.0,0.0,Great buyer. Easy going and prompt!,0.0,0.0,0.0,0.0,0.0
1680,kidzlove,laymar,buyer,3 months ago,5.0,0.0,very happy and satisfied from this seller.,0.0,0.0,0.0,0.0,0.0
1681,kidzlove,nrdee.,buyer,5 months ago,5.0,1.0,"very friendly and fast replies , patient and understanding and polite .great seller to deal with !☺️",1.0,1.0,1.0,0.0,0.0
1682,kidzlove,navalmaster,buyer,6 months ago,5.0,1.0,Great seller! Friendly and easy going 👍🏼,0.0,0.0,0.0,0.0,0.0
1683,kidzlove,hellowan,buyer,7 months ago,5.0,1.0,hassle free transaction thank you,0.0,0.0,0.0,0.0,0.0
1684,kidzlove,orangelifestyled.co,buyer,7 months ago,5.0,0.0,Prompt replies and item in great condition…. Very pleasant transaction … will definitely deal again… thanks dear for adding beautiful items to my collection…,0.0,0.0,1.0,0.0,0.0
1685,kidzlove,tact5equip,buyer,7 months ago,5.0,0.0,Fast and hassle free. Thanks,0.0,0.0,0.0,0.0,0.0
1686,kidzlove,getbestdeal,buyer,8 months ago,5.0,1.0,Friendly and responsive seller. Prompt mailing. Smooth deal. 👍!,0.0,1.0,1.0,0.0,0.0
1687,kidzlove,chere.lina,buyer,11 months ago,5.0,0.0,very great seller to deal with.fast response and item good. smooth transaction. thanks.,0.0,0.0,0.0,0.0,0.0
1688,kidzlove,jjamesl81,buyer,11 months ago,5.0,0.0,Great seller to deal with. Pleasant transaction.,1.0,0.0,0.0,0.0,0.0
1689,kidzlove,nik7154,buyer,2 years ago,5.0,0.0,"Great seller, quick and clear communication. Highly recommended!",0.0,0.0,0.0,0.0,0.0
1690,kidzlove,saturdayzeze,buyer,2 years ago,5.0,0.0,"Items are as Lee described, seller is prompt in reply and send out the items very soon. Thank you :)",0.0,0.0,0.0,0.0,0.0
1691,kidzlove,c_indy80,buyer,2 years ago,5.0,0.0,Item received in superb condition! Thanks you very much 👍👍,0.0,0.0,0.0,0.0,0.0
1692,kidzlove,nanakotmasue,buyer,2 years ago,5.0,0.0,fast free transaction! was able to accommodate my last minute request!😊👍🏽,0.0,0.0,0.0,0.0,0.0
1693,kidzlove,blackenvelop,buyer,2 years ago,5.0,0.0,Prompt & accommodating seller! Thanks for the item!,1.0,0.0,0.0,0.0,0.0
1694,kidzlove,hades006,buyer,3 years ago,5.0,0.0,"Hassle free transaction. Seller is super legit with great products, thank you!👏💯",0.0,0.0,0.0,0.0,0.0
1695,kidzlove,funndesouza,buyer,3 years ago,5.0,0.0,Item true to description. Speedy Replies. Smooth transaction. Seller Reccomended. Thank you very much! :),0.0,0.0,0.0,0.0,0.0
1696,kidzlove,jvaassen,buyer,3 years ago,5.0,0.0,"Super fast communication and smooth transaction, with quick & cheap delivery option. Highly recommended seller!",0.0,0.0,0.0,0.0,0.0
1697,kidzlove,mamanb,buyer,3 years ago,5.0,0.0,"Prompt replies from seller, fast deal no hassle and friendly too. Item received in excellent condition as described and shown in photos. Will definitely deal with you again!😊👍",0.0,0.0,0.0,0.0,0.0
1698,kidzlove,allixxx,buyer,3 years ago,5.0,0.0,"Smooth and pleasant transaction, thank you so much! ❤️",0.0,0.0,0.0,0.0,0.0
1699,kidzlove,ramjitu,buyer,3 years ago,4.3,0.0,"Fast, good packaging 👍🏻👍🏻",0.0,0.0,0.0,0.0,0.0
1700,kidzlove,zaptured,buyer,3 years ago,5.0,0.0,Fast and smooth. :),0.0,0.0,0.0,0.0,0.0
1701,kidzlove,fabientan,buyer,3 years ago,5.0,0.0,Gd product with reasonable gd price. Highly recommended,0.0,0.0,0.0,0.0,0.0
1702,kidzlove,einsty,buyer,3 years ago,5.0,0.0,Fast and easy seller to deal with. Prompt in her replies and punctual for meetup. Would love to deal again!,0.0,0.0,0.0,0.0,0.0
1703,kidzlove,1919june,seller,3 years ago,5.0,0.0,Nice buyer. Thank you👍👍,0.0,0.0,0.0,0.0,0.0
1704,kidzlove,r0zzi3,buyer,3 years ago,5.0,0.0,"Very responsive, honest & easy to deal with.. Fast and great deal! 😊👍🏼Thank you!",0.0,0.0,0.0,0.0,0.0
1705,kidzlove,ryna_bakes,buyer,3 years ago,5.0,0.0,Seller responded to my queries promptly and agreed to deal despite last minute. I'm so appreciative of seller for the speedy service and patience! Lovin' the picnic mat!,0.0,0.0,0.0,0.0,0.0
1706,kidzlove,dorajj,buyer,3 years ago,5.0,0.0,The seller is easy to communicate to. Giving prompt reply and update.,0.0,0.0,0.0,0.0,0.0
1707,kidzlove,fwmiao,buyer,3 years ago,5.0,0.0,item received in good condition. thank you!,0.0,0.0,0.0,0.0,0.0
1708,kidzlove,gerardsylvester,buyer,3 years ago,3.0,0.0,Smooth and patient seller.,0.0,0.0,0.0,0.0,0.0
1709,kidzlove,dababyyyyyyy,buyer,3 years ago,5.0,0.0,great seller!,0.0,0.0,0.0,0.0,0.0
1710,kidzlove,randall45678,buyer,3 years ago,5.0,0.0,Awesome seller. Highly recommended!,0.0,0.0,0.0,0.0,0.0
1711,kidzlove,melzy,buyer,3 years ago,5.0,0.0,Seller was prompt with replies and item sold is as described.,0.0,0.0,0.0,0.0,0.0
1712,kidzlove,joeylny,buyer,3 years ago,5.0,0.0,Received it. Box was a bit dented during mailing coz no packaging just a mailing label attached but acceptable for me. Books are in good condition. Thanks.,0.0,0.0,0.0,0.0,0.0
1713,kidzlove,ucardz,buyer,3 years ago,5.0,0.0,Book set was as described! New and shrieked wrapped nicely. Thank you! My kid loved them!,0.0,0.0,0.0,0.0,0.0
1714,kidzlove,rainverie,buyer,3 years ago,5.0,0.0,Good seller to deal with. Fast and reliable. Thanks for the extra effort!,0.0,0.0,0.0,0.0,0.0
1715,kidzlove,yewjunyu,buyer,3 years ago,5.0,0.0,The books were in the good conditions. Smooth transactions and definitely will come back again.,0.0,0.0,0.0,0.0,0.0
1716,kidzlove,emanfaqeehah15,buyer,3 years ago,5.0,0.0,thanks for the item...next time will deal again..,0.0,0.0,0.0,0.0,0.0
1717,kidzlove,emanfaqeehah15,buyer,3 years ago,5.0,0.0,thanks for the item..I like it..my kids love this story book..very fast deal..good person..nice communication..,0.0,0.0,0.0,0.0,0.0
1718,kidzlove,sadam2,buyer,3 years ago,5.0,0.0,fast and smooth transaction!,0.0,0.0,0.0,0.0,0.0
1719,kidzlove,bakhtiar_effendi,buyer,4 years ago,5.0,0.0,"Wonderful Seller,Fast reply, prompt time and location, Punctual too, thank you very much for the transaction. 👍",0.0,0.0,0.0,0.0,0.0
1720,kidzlove,_kidsstuff_,buyer,4 years ago,5.0,0.0,"Great seller, who was very responsive and accommodating. The items were in excellent condition and reasonably priced.",0.0,0.0,0.0,0.0,0.0
1721,kidzlove,the_clique_and_company,buyer,4 years ago,5.0,0.0,Friendly and responsive seller. Smooth transaction. Recommended seller! Thank you!,0.0,0.0,0.0,0.0,0.0
1722,kidzlove,shopperholix,seller,4 years ago,5.0,0.0,Wonderful buyer. Friendly and trustworthy. Pleasant experience. Thank you.,0.0,0.0,0.0,0.0,0.0
1723,kidzlove,gphua,seller,4 years ago,4.3,0.0,Easy-going buyer to deal with. Smooth transaction! :),0.0,0.0,0.0,0.0,0.0
1724,kidzlove,isayeoh,buyer,4 years ago,5.0,0.0,Recommended and sincere seller. Responsive and smooth transaction!,0.0,0.0,0.0,0.0,0.0
1725,kidzlove,thetdjshop,buyer,4 years ago,5.0,0.0,Great and smooth transaction!,0.0,0.0,0.0,0.0,0.0
1726,kidzlove,deborah_france,buyer,4 years ago,5.0,0.0,"Very friendly buyer, great transaction. Thank you",0.0,0.0,0.0,0.0,0.0
1727,kidzlove,jt1033,buyer,4 years ago,5.0,0.0,Responsive and responsible seller. Magnetic tiles are good quality and exactly what the pictures show. Thank you!!,0.0,0.0,0.0,0.0,0.0
1728,kidzlove,shiyuan88,buyer,4 years ago,5.0,0.0,Nice and pleasant transaction.,0.0,0.0,0.0,0.0,0.0
1729,kidzlove,hudaars,buyer,4 years ago,5.0,0.0,So happy with this transaction! Undoubtedly the best seller ever! Very kind and very understanding! Don’t hesitate to buy/ rent! :),0.0,0.0,0.0,0.0,0.0
1730,kidzlove,dyadhira,buyer,4 years ago,5.0,0.0,Prompt reply and accommodate to my last minute add on.thank you!,0.0,0.0,0.0,0.0,0.0
1731,kidzlove,ashkay,buyer,4 years ago,5.0,0.0,Good seller to deal with...,0.0,0.0,0.0,0.0,0.0
1732,kidzlove,garytanzzz,buyer,4 years ago,5.0,0.0,great seller. fast respond. got my item within 2hours after chatting.,0.0,0.0,0.0,0.0,0.0
1733,kidzlove,mxthana,buyer,4 years ago,5.0,0.0,Seller was responsive and meet up was smooth. The items were as described and will surely deal again in the future. Thank you!,0.0,0.0,0.0,0.0,0.0
1734,kidzlove,himynameisfar,buyer,4 years ago,5.0,0.0,Affordable and fast reply :),0.0,0.0,0.0,0.0,0.0
1735,kidzlove,shopshop1213,seller,4 years ago,5.0,0.0,very nice and friendly buyer 👍😊,0.0,0.0,0.0,0.0,0.0
1736,kidzlove,aurajannahsg,buyer,4 years ago,5.0,0.0,"such a smooth transaction. item collected in good condition and seller is fuss free. tqsm dear,will definitely intro u to my frens n family.",0.0,0.0,0.0,0.0,0.0
1737,kidzlove,xiegaoge,buyer,4 years ago,5.0,0.0,"Very responsible seller, very fast reply, good arrangement in terms of collection items, the books are in good quality and worth to buy, definately will shop again if need, thank you seller!",0.0,0.0,0.0,0.0,0.0
1738,kidzlove,gjloke,buyer,4 years ago,5.0,0.0,great seller !!,0.0,0.0,0.0,0.0,0.0
1739,kidzlove,kym86,seller,4 years ago,5.0,0.0,Nice buyer. Smooth transaction. Thank you!,0.0,0.0,0.0,0.0,0.0
1740,kidzlove,yanasrudy,buyer,4 years ago,4.7,0.0,Seller was swift in replies and was efficient when making the purchase. Thank you!,0.0,0.0,0.0,0.0,0.0
1741,kidzlove,leezhewei,buyer,4 years ago,1.7,0.0,Seller refuse or too lazy to set up caroupay,0.0,0.0,0.0,0.0,0.0
1742,kidzlove,joanneshin,buyer,4 years ago,5.0,0.0,nice seller who reply to my msg promptly.. item is the same as description.. fast deal.. thanks seller..,0.0,0.0,0.0,0.0,0.0
1743,kidzlove,shashileona34,buyer,4 years ago,5.0,0.0,all was great..very nice person to deal with..ontime..cheerful person,0.0,0.0,0.0,0.0,0.0
1744,kidzlove,vintageloverseiko,buyer,4 years ago,5.0,0.0,smooth deal. great seller recommended to all,0.0,0.0,0.0,0.0,0.0
1745,kidzlove,maddy1911,buyer,4 years ago,5.0,0.0,Wonderful seller to deal with. Very humble and punctual. Item described is accurate and price is decent. Would love to deal again,0.0,0.0,0.0,0.0,0.0
1746,kidzlove,weilinz,buyer,4 years ago,4.3,0.0,very prompt and decisive seller,0.0,0.0,0.0,0.0,0.0
1747,kidzlove,hilaryteng,buyer,4 years ago,5.0,0.0,Great seller to deal with. Item as per description. Thanks. :),0.0,0.0,0.0,0.0,0.0
1748,kidzlove,na_sha,buyer,4 years ago,5.0,0.0,Item is exciting and my baby boy really loves it!! Thank you so much😊 And thank you for coordination and patience on the courier👍,0.0,0.0,0.0,0.0,0.0
1749,kidzlove,wahabsulaiman,buyer,4 years ago,4.0,0.0,smooth transaction,0.0,0.0,0.0,0.0,0.0
1750,kidzlove,whistler.,buyer,4 years ago,5.0,0.0,pleasant and smooth transaction. table works as advertised. thanks!,0.0,0.0,0.0,0.0,0.0
1751,kidzlove,syriaumi,buyer,4 years ago,5.0,0.0,Highly recommended. prompt replies and v fast delivery!! smooth transaction,0.0,0.0,0.0,0.0,0.0
1752,kidzlove,knewitnow,buyer,4 years ago,5.0,0.0,Polite and Friendly Seller. Great Communication. Pleasant transaction. Tq,0.0,0.0,0.0,0.0,0.0
1753,kidzlove,thievery,buyer,4 years ago,5.0,0.0,Very responsive seller this making the deal a breeze. Thanks for the deal.,0.0,0.0,0.0,0.0,0.0
1754,kidzlove,ferryreagen,buyer,4 years ago,5.0,0.0,recommended seller,0.0,0.0,0.0,0.0,0.0
1755,kidzlove,lovelystorya,buyer,4 years ago,5.0,0.0,"Super nice seller, all the items I bought from her are very good quality and price quite low compare with other seller , highly recommended 👍",0.0,0.0,0.0,0.0,0.0
1756,kidzlove,eatpineapple,buyer,4 years ago,5.0,0.0,Fuss-free transaction. Friendly seller with prompt replies. Item delivered as described. Thank you! :),0.0,0.0,0.0,0.0,0.0
1757,kidzlove,rizel08,buyer,4 years ago,5.0,0.0,Very Accommodating and prompt. Items are very good. Would love to do another transaction again😊,0.0,0.0,0.0,0.0,0.0
1758,kidzlove,sssyy1212,buyer,4 years ago,5.0,0.0,seller was fast in replying and friendly. very pleasant transaction!!,0.0,0.0,0.0,0.0,0.0
1759,kidzlove,kinch,buyer,4 years ago,5.0,0.0,"Responsive and accommodating seller, thanks!",0.0,0.0,0.0,0.0,0.0
1760,kidzlove,marvellouscheapcheapdeals,buyer,4 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Punctual! Item delivered as described.,0.0,0.0,0.0,0.0,0.0
1761,kidzlove,lovelystorya,buyer,4 years ago,5.0,0.0,"Very very nice seller, very understanding and fast response, item as good as described, highly recommend 👍👍👍",0.0,0.0,0.0,0.0,0.0
1762,kidzlove,lovetoys78,buyer,4 years ago,5.0,0.0,Nice deal with this sellee. thanks 😊,0.0,0.0,0.0,0.0,0.0
1763,kidzlove,yy001,buyer,5 years ago,5.0,0.0,Very very Great and friendly seller to deal with! Pleasant transaction. hope to deal again，in the end，thanks again for ur kindly help .,0.0,0.0,0.0,0.0,0.0
